error_id,e_protein,e_carbs,e_fats
29022,33,8,12
29023,33,8,13
29024,33,8,14
29025,33,8,15
29026,33,8,16
29027,33,8,17
29028,33,8,18
29029,33,8,19
29030,33,8,20
29031,33,8,21
29032,33,8,22
29033,33,8,23
29034,33,8,24
29035,33,8,25
29036,33,8,26
29037,33,8,27
29038,33,8,28
29039,33,8,29
29040,33,8,30
29041,33,9,1
29042,33,9,2
29043,33,9,3
29044,33,9,4
29045,33,9,5
29046,33,9,6
29047,33,9,7
29048,33,9,8
29049,33,9,9
29050,33,9,10
29051,33,9,11
29052,33,9,12
29053,33,9,13
29054,33,9,14
29055,33,9,15
29056,33,9,16
29057,33,9,17
29058,33,9,18
29059,33,9,19
29060,33,9,20
29061,33,9,21
29062,33,9,22
29063,33,9,23
29064,33,9,24
29065,33,9,25
29066,33,9,26
29067,33,9,27
29068,33,9,28
29069,33,9,29
29070,33,9,30
29071,33,10,1
29072,33,10,2
29073,33,10,3
29074,33,10,4
29075,33,10,5
29076,33,10,6
29077,33,10,7
29078,33,10,8
29079,33,10,9
29080,33,10,10
29081,33,10,11
29082,33,10,12
29083,33,10,13
29084,33,10,14
29085,33,10,15
29086,33,10,16
29087,33,10,17
29088,33,10,18
29089,33,10,19
29090,33,10,20
29091,33,10,21
29092,33,10,22
29093,33,10,23
29094,33,10,24
29095,33,10,25
29096,33,10,26
29097,33,10,27
29098,33,10,28
29099,33,10,29
29100,33,10,30
29101,33,11,1
29102,33,11,2
29103,33,11,3
29104,33,11,4
29105,33,11,5
29106,33,11,6
29107,33,11,7
29108,33,11,8
29109,33,11,9
29110,33,11,10
29111,33,11,11
29112,33,11,12
29113,33,11,13
29114,33,11,14
29115,33,11,15
29116,33,11,16
29117,33,11,17
29118,33,11,18
29119,33,11,19
29120,33,11,20
29121,33,11,21
29122,33,11,22
29123,33,11,23
29124,33,11,24
29125,33,11,25
29126,33,11,26
29127,33,11,27
29128,33,11,28
29129,33,11,29
29130,33,11,30
29131,33,12,1
29132,33,12,2
29133,33,12,3
29134,33,12,4
29135,33,12,5
29136,33,12,6
29137,33,12,7
29138,33,12,8
29139,33,12,9
29140,33,12,10
29141,33,12,11
29142,33,12,12
29143,33,12,13
29144,33,12,14
29145,33,12,15
29146,33,12,16
29147,33,12,17
29148,33,12,18
29149,33,12,19
29150,33,12,20
29151,33,12,21
29152,33,12,22
29153,33,12,23
29154,33,12,24
29155,33,12,25
29156,33,12,26
29157,33,12,27
29158,33,12,28
29159,33,12,29
29160,33,12,30
29161,33,13,1
29162,33,13,2
29163,33,13,3
29164,33,13,4
29165,33,13,5
29166,33,13,6
29167,33,13,7
29168,33,13,8
29169,33,13,9
29170,33,13,10
29171,33,13,11
29172,33,13,12
29173,33,13,13
29174,33,13,14
29175,33,13,15
29176,33,13,16
29177,33,13,17
29178,33,13,18
29179,33,13,19
29180,33,13,20
29181,33,13,21
29182,33,13,22
29183,33,13,23
29184,33,13,24
29185,33,13,25
29186,33,13,26
29187,33,13,27
29188,33,13,28
29189,33,13,29
29190,33,13,30
29191,33,14,1
29192,33,14,2
29193,33,14,3
29194,33,14,4
29195,33,14,5
29196,33,14,6
29197,33,14,7
29198,33,14,8
29199,33,14,9
29200,33,14,10
29201,33,14,11
29202,33,14,12
29203,33,14,13
29204,33,14,14
29205,33,14,15
29206,33,14,16
29207,33,14,17
29208,33,14,18
29209,33,14,19
29210,33,14,20
29211,33,14,21
29212,33,14,22
29213,33,14,23
29214,33,14,24
29215,33,14,25
29216,33,14,26
29217,33,14,27
29218,33,14,28
29219,33,14,29
29220,33,14,30
29221,33,15,1
29222,33,15,2
29223,33,15,3
29224,33,15,4
29225,33,15,5
29226,33,15,6
29227,33,15,7
29228,33,15,8
29229,33,15,9
29230,33,15,10
29231,33,15,11
29232,33,15,12
29233,33,15,13
29234,33,15,14
29235,33,15,15
29236,33,15,16
29237,33,15,17
29238,33,15,18
29239,33,15,19
29240,33,15,20
29241,33,15,21
29242,33,15,22
29243,33,15,23
29244,33,15,24
29245,33,15,25
29246,33,15,26
29247,33,15,27
29248,33,15,28
29249,33,15,29
29250,33,15,30
29251,33,16,1
29252,33,16,2
29253,33,16,3
29254,33,16,4
29255,33,16,5
29256,33,16,6
29257,33,16,7
29258,33,16,8
29259,33,16,9
29260,33,16,10
29261,33,16,11
29262,33,16,12
29263,33,16,13
29264,33,16,14
29265,33,16,15
29266,33,16,16
29267,33,16,17
29268,33,16,18
29269,33,16,19
29270,33,16,20
29271,33,16,21
29272,33,16,22
29273,33,16,23
29274,33,16,24
29275,33,16,25
29276,33,16,26
29277,33,16,27
29278,33,16,28
29279,33,16,29
29280,33,16,30
29281,33,17,1
29282,33,17,2
29283,33,17,3
29284,33,17,4
29285,33,17,5
29286,33,17,6
29287,33,17,7
29288,33,17,8
29289,33,17,9
29290,33,17,10
29291,33,17,11
29292,33,17,12
29293,33,17,13
29294,33,17,14
29295,33,17,15
29296,33,17,16
29297,33,17,17
29298,33,17,18
29299,33,17,19
29300,33,17,20
29301,33,17,21
29302,33,17,22
29303,33,17,23
29304,33,17,24
29305,33,17,25
29306,33,17,26
29307,33,17,27
29308,33,17,28
29309,33,17,29
29310,33,17,30
29311,33,18,1
29312,33,18,2
29313,33,18,3
29314,33,18,4
29315,33,18,5
29316,33,18,6
29317,33,18,7
29318,33,18,8
29319,33,18,9
29320,33,18,10
29321,33,18,11
29322,33,18,12
29323,33,18,13
29324,33,18,14
29325,33,18,15
29326,33,18,16
29327,33,18,17
29328,33,18,18
29329,33,18,19
29330,33,18,20
29331,33,18,21
29332,33,18,22
29333,33,18,23
29334,33,18,24
29335,33,18,25
29336,33,18,26
29337,33,18,27
29338,33,18,28
29339,33,18,29
29340,33,18,30
29341,33,19,1
29342,33,19,2
29343,33,19,3
29344,33,19,4
29345,33,19,5
29346,33,19,6
29347,33,19,7
29348,33,19,8
29349,33,19,9
29350,33,19,10
29351,33,19,11
29352,33,19,12
29353,33,19,13
29354,33,19,14
29355,33,19,15
29356,33,19,16
29357,33,19,17
29358,33,19,18
29359,33,19,19
29360,33,19,20
29361,33,19,21
29362,33,19,22
29363,33,19,23
29364,33,19,24
29365,33,19,25
29366,33,19,26
29367,33,19,27
29368,33,19,28
29369,33,19,29
29370,33,19,30
29371,33,20,1
29372,33,20,2
29373,33,20,3
29374,33,20,4
29375,33,20,5
29376,33,20,6
29377,33,20,7
29378,33,20,8
29379,33,20,9
29380,33,20,10
29381,33,20,11
29382,33,20,12
29383,33,20,13
29384,33,20,14
29385,33,20,15
29386,33,20,16
29387,33,20,17
29388,33,20,18
29389,33,20,19
29390,33,20,20
29391,33,20,21
29392,33,20,22
29393,33,20,23
29394,33,20,24
29395,33,20,25
29396,33,20,26
29397,33,20,27
29398,33,20,28
29399,33,20,29
29400,33,20,30
29401,33,21,1
29402,33,21,2
29403,33,21,3
29404,33,21,4
29405,33,21,5
29406,33,21,6
29407,33,21,7
29408,33,21,8
29409,33,21,9
29410,33,21,10
29411,33,21,11
29412,33,21,12
29413,33,21,13
29414,33,21,14
29415,33,21,15
29416,33,21,16
29417,33,21,17
29418,33,21,18
29419,33,21,19
29420,33,21,20
29421,33,21,21
29422,33,21,22
29423,33,21,23
29424,33,21,24
29425,33,21,25
29426,33,21,26
29427,33,21,27
29428,33,21,28
29429,33,21,29
29430,33,21,30
29431,33,22,1
29432,33,22,2
29433,33,22,3
29434,33,22,4
29435,33,22,5
29436,33,22,6
29437,33,22,7
29438,33,22,8
29439,33,22,9
29440,33,22,10
29441,33,22,11
29442,33,22,12
29443,33,22,13
29444,33,22,14
29445,33,22,15
29446,33,22,16
29447,33,22,17
29448,33,22,18
29449,33,22,19
29450,33,22,20
29451,33,22,21
29452,33,22,22
29453,33,22,23
29454,33,22,24
29455,33,22,25
29456,33,22,26
29457,33,22,27
29458,33,22,28
29459,33,22,29
29460,33,22,30
29461,33,23,1
29462,33,23,2
29463,33,23,3
29464,33,23,4
29465,33,23,5
29466,33,23,6
29467,33,23,7
29468,33,23,8
29469,33,23,9
29470,33,23,10
29471,33,23,11
29472,33,23,12
29473,33,23,13
29474,33,23,14
29475,33,23,15
29476,33,23,16
29477,33,23,17
29478,33,23,18
29479,33,23,19
29480,33,23,20
29481,33,23,21
29482,33,23,22
29483,33,23,23
29484,33,23,24
29485,33,23,25
29486,33,23,26
29487,33,23,27
29488,33,23,28
29489,33,23,29
29490,33,23,30
29491,33,24,1
29492,33,24,2
29493,33,24,3
29494,33,24,4
29495,33,24,5
29496,33,24,6
29497,33,24,7
29498,33,24,8
29499,33,24,9
29500,33,24,10
29501,33,24,11
29502,33,24,12
29503,33,24,13
29504,33,24,14
29505,33,24,15
29506,33,24,16
29507,33,24,17
29508,33,24,18
29509,33,24,19
29510,33,24,20
29511,33,24,21
29512,33,24,22
29513,33,24,23
29514,33,24,24
29515,33,24,25
29516,33,24,26
29517,33,24,27
29518,33,24,28
29519,33,24,29
29520,33,24,30
29521,33,25,1
29522,33,25,2
29523,33,25,3
29524,33,25,4
29525,33,25,5
29526,33,25,6
29527,33,25,7
29528,33,25,8
29529,33,25,9
29530,33,25,10
29531,33,25,11
29532,33,25,12
29533,33,25,13
29534,33,25,14
29535,33,25,15
29536,33,25,16
29537,33,25,17
29538,33,25,18
29539,33,25,19
29540,33,25,20
29541,33,25,21
29542,33,25,22
29543,33,25,23
29544,33,25,24
29545,33,25,25
29546,33,25,26
29547,33,25,27
29548,33,25,28
29549,33,25,29
29550,33,25,30
29551,33,26,1
29552,33,26,2
29553,33,26,3
29554,33,26,4
29555,33,26,5
29556,33,26,6
29557,33,26,7
29558,33,26,8
29559,33,26,9
29560,33,26,10
29561,33,26,11
29562,33,26,12
29563,33,26,13
29564,33,26,14
29565,33,26,15
29566,33,26,16
29567,33,26,17
29568,33,26,18
29569,33,26,19
29570,33,26,20
29571,33,26,21
29572,33,26,22
29573,33,26,23
29574,33,26,24
29575,33,26,25
29576,33,26,26
29577,33,26,27
29578,33,26,28
29579,33,26,29
29580,33,26,30
29581,33,27,1
29582,33,27,2
29583,33,27,3
29584,33,27,4
29585,33,27,5
29586,33,27,6
29587,33,27,7
29588,33,27,8
29589,33,27,9
29590,33,27,10
29591,33,27,11
29592,33,27,12
29593,33,27,13
29594,33,27,14
29595,33,27,15
29596,33,27,16
29597,33,27,17
29598,33,27,18
29599,33,27,19
29600,33,27,20
29601,33,27,21
29602,33,27,22
29603,33,27,23
29604,33,27,24
29605,33,27,25
29606,33,27,26
29607,33,27,27
29608,33,27,28
29609,33,27,29
29610,33,27,30
29611,33,28,1
29612,33,28,2
29613,33,28,3
29614,33,28,4
29615,33,28,5
29616,33,28,6
29617,33,28,7
29618,33,28,8
29619,33,28,9
29620,33,28,10
29621,33,28,11
29622,33,28,12
29623,33,28,13
29624,33,28,14
29625,33,28,15
29626,33,28,16
29627,33,28,17
29628,33,28,18
29629,33,28,19
29630,33,28,20
29631,33,28,21
29632,33,28,22
29633,33,28,23
29634,33,28,24
29635,33,28,25
29636,33,28,26
29637,33,28,27
29638,33,28,28
29639,33,28,29
29640,33,28,30
29641,33,29,1
29642,33,29,2
29643,33,29,3
29644,33,29,4
29645,33,29,5
29646,33,29,6
29647,33,29,7
29648,33,29,8
29649,33,29,9
29650,33,29,10
29651,33,29,11
29652,33,29,12
29653,33,29,13
29654,33,29,14
29655,33,29,15
29656,33,29,16
29657,33,29,17
29658,33,29,18
29659,33,29,19
29660,33,29,20
29661,33,29,21
29662,33,29,22
29663,33,29,23
29664,33,29,24
29665,33,29,25
29666,33,29,26
29667,33,29,27
29668,33,29,28
29669,33,29,29
29670,33,29,30
29671,33,30,1
29672,33,30,2
29673,33,30,3
29674,33,30,4
29675,33,30,5
29676,33,30,6
29677,33,30,7
29678,33,30,8
29679,33,30,9
29680,33,30,10
29681,33,30,11
29682,33,30,12
29683,33,30,13
29684,33,30,14
29685,33,30,15
29686,33,30,16
29687,33,30,17
29688,33,30,18
29689,33,30,19
29690,33,30,20
29691,33,30,21
29692,33,30,22
29693,33,30,23
29694,33,30,24
29695,33,30,25
29696,33,30,26
29697,33,30,27
29698,33,30,28
29699,33,30,29
29700,33,30,30
29701,34,1,1
29702,34,1,2
29703,34,1,3
29704,34,1,4
29705,34,1,5
29706,34,1,6
29707,34,1,7
29708,34,1,8
29709,34,1,9
29710,34,1,10
29711,34,1,11
29712,34,1,12
29713,34,1,13
29714,34,1,14
29715,34,1,15
29716,34,1,16
29717,34,1,17
29718,34,1,18
29719,34,1,19
29720,34,1,20
29721,34,1,21
29722,34,1,22
29723,34,1,23
29724,34,1,24
29725,34,1,25
29726,34,1,26
29727,34,1,27
29728,34,1,28
29729,34,1,29
29730,34,1,30
29731,34,2,1
29732,34,2,2
29733,34,2,3
29734,34,2,4
29735,34,2,5
29736,34,2,6
29737,34,2,7
29738,34,2,8
29739,34,2,9
29740,34,2,10
29741,34,2,11
29742,34,2,12
29743,34,2,13
29744,34,2,14
29745,34,2,15
29746,34,2,16
29747,34,2,17
29748,34,2,18
29749,34,2,19
29750,34,2,20
29751,34,2,21
29752,34,2,22
29753,34,2,23
29754,34,2,24
29755,34,2,25
29756,34,2,26
29757,34,2,27
29758,34,2,28
29759,34,2,29
29760,34,2,30
29761,34,3,1
29762,34,3,2
29763,34,3,3
29764,34,3,4
29765,34,3,5
29766,34,3,6
29767,34,3,7
29768,34,3,8
29769,34,3,9
29770,34,3,10
29771,34,3,11
29772,34,3,12
29773,34,3,13
29774,34,3,14
29775,34,3,15
29776,34,3,16
29777,34,3,17
29778,34,3,18
29779,34,3,19
29780,34,3,20
29781,34,3,21
29782,34,3,22
29783,34,3,23
29784,34,3,24
29785,34,3,25
29786,34,3,26
29787,34,3,27
29788,34,3,28
29789,34,3,29
29790,34,3,30
29791,34,4,1
29792,34,4,2
29793,34,4,3
29794,34,4,4
29795,34,4,5
29796,34,4,6
29797,34,4,7
29798,34,4,8
29799,34,4,9
29800,34,4,10
29801,34,4,11
29802,34,4,12
29803,34,4,13
29804,34,4,14
29805,34,4,15
29806,34,4,16
29807,34,4,17
29808,34,4,18
29809,34,4,19
29810,34,4,20
29811,34,4,21
29812,34,4,22
29813,34,4,23
29814,34,4,24
29815,34,4,25
29816,34,4,26
29817,34,4,27
29818,34,4,28
29819,34,4,29
29820,34,4,30
29821,34,5,1
29822,34,5,2
29823,34,5,3
29824,34,5,4
29825,34,5,5
29826,34,5,6
29827,34,5,7
29828,34,5,8
29829,34,5,9
29830,34,5,10
29831,34,5,11
29832,34,5,12
29833,34,5,13
29834,34,5,14
29835,34,5,15
29836,34,5,16
29837,34,5,17
29838,34,5,18
29839,34,5,19
29840,34,5,20
29841,34,5,21
29842,34,5,22
29843,34,5,23
29844,34,5,24
29845,34,5,25
29846,34,5,26
29847,34,5,27
29848,34,5,28
29849,34,5,29
29850,34,5,30
29851,34,6,1
29852,34,6,2
29853,34,6,3
29854,34,6,4
29855,34,6,5
29856,34,6,6
29857,34,6,7
29858,34,6,8
29859,34,6,9
29860,34,6,10
29861,34,6,11
29862,34,6,12
29863,34,6,13
29864,34,6,14
29865,34,6,15
29866,34,6,16
29867,34,6,17
29868,34,6,18
29869,34,6,19
29870,34,6,20
29871,34,6,21
29872,34,6,22
29873,34,6,23
29874,34,6,24
29875,34,6,25
29876,34,6,26
29877,34,6,27
29878,34,6,28
29879,34,6,29
29880,34,6,30
29881,34,7,1
29882,34,7,2
29883,34,7,3
29884,34,7,4
29885,34,7,5
29886,34,7,6
29887,34,7,7
29888,34,7,8
29889,34,7,9
29890,34,7,10
29891,34,7,11
29892,34,7,12
29893,34,7,13
29894,34,7,14
29895,34,7,15
29896,34,7,16
29897,34,7,17
29898,34,7,18
29899,34,7,19
29900,34,7,20
29901,34,7,21
29902,34,7,22
29903,34,7,23
29904,34,7,24
29905,34,7,25
29906,34,7,26
29907,34,7,27
29908,34,7,28
29909,34,7,29
29910,34,7,30
29911,34,8,1
29912,34,8,2
29913,34,8,3
29914,34,8,4
29915,34,8,5
29916,34,8,6
29917,34,8,7
29918,34,8,8
29919,34,8,9
29920,34,8,10
29921,34,8,11
29922,34,8,12
29923,34,8,13
29924,34,8,14
29925,34,8,15
29926,34,8,16
29927,34,8,17
29928,34,8,18
29929,34,8,19
29930,34,8,20
29931,34,8,21
29932,34,8,22
29933,34,8,23
29934,34,8,24
29935,34,8,25
29936,34,8,26
29937,34,8,27
29938,34,8,28
29939,34,8,29
29940,34,8,30
29941,34,9,1
29942,34,9,2
29943,34,9,3
29944,34,9,4
29945,34,9,5
29946,34,9,6
29947,34,9,7
29948,34,9,8
29949,34,9,9
29950,34,9,10
29951,34,9,11
29952,34,9,12
29953,34,9,13
29954,34,9,14
29955,34,9,15
29956,34,9,16
29957,34,9,17
29958,34,9,18
29959,34,9,19
29960,34,9,20
29961,34,9,21
29962,34,9,22
29963,34,9,23
29964,34,9,24
29965,34,9,25
29966,34,9,26
29967,34,9,27
29968,34,9,28
29969,34,9,29
29970,34,9,30
29971,34,10,1
29972,34,10,2
29973,34,10,3
29974,34,10,4
29975,34,10,5
29976,34,10,6
29977,34,10,7
29978,34,10,8
29979,34,10,9
29980,34,10,10
29981,34,10,11
29982,34,10,12
29983,34,10,13
29984,34,10,14
29985,34,10,15
29986,34,10,16
29987,34,10,17
29988,34,10,18
29989,34,10,19
29990,34,10,20
29991,34,10,21
29992,34,10,22
29993,34,10,23
29994,34,10,24
29995,34,10,25
29996,34,10,26
29997,34,10,27
29998,34,10,28
29999,34,10,29
30000,34,10,30
30001,34,11,1
30002,34,11,2
30003,34,11,3
30004,34,11,4
30005,34,11,5
30006,34,11,6
30007,34,11,7
30008,34,11,8
30009,34,11,9
30010,34,11,10
30011,34,11,11
30012,34,11,12
30013,34,11,13
30014,34,11,14
30015,34,11,15
30016,34,11,16
30017,34,11,17
30018,34,11,18
30019,34,11,19
30020,34,11,20
30021,34,11,21
30022,34,11,22
30023,34,11,23
30024,34,11,24
30025,34,11,25
30026,34,11,26
30027,34,11,27
30028,34,11,28
30029,34,11,29
30030,34,11,30
30031,34,12,1
30032,34,12,2
30033,34,12,3
30034,34,12,4
30035,34,12,5
30036,34,12,6
30037,34,12,7
30038,34,12,8
30039,34,12,9
30040,34,12,10
30041,34,12,11
30042,34,12,12
30043,34,12,13
30044,34,12,14
30045,34,12,15
30046,34,12,16
30047,34,12,17
30048,34,12,18
30049,34,12,19
30050,34,12,20
30051,34,12,21
30052,34,12,22
30053,34,12,23
30054,34,12,24
30055,34,12,25
30056,34,12,26
30057,34,12,27
30058,34,12,28
30059,34,12,29
30060,34,12,30
30061,34,13,1
30062,34,13,2
30063,34,13,3
30064,34,13,4
30065,34,13,5
30066,34,13,6
30067,34,13,7
30068,34,13,8
30069,34,13,9
30070,34,13,10
30071,34,13,11
30072,34,13,12
30073,34,13,13
30074,34,13,14
30075,34,13,15
30076,34,13,16
30077,34,13,17
30078,34,13,18
30079,34,13,19
30080,34,13,20
30081,34,13,21
30082,34,13,22
30083,34,13,23
30084,34,13,24
30085,34,13,25
30086,34,13,26
30087,34,13,27
30088,34,13,28
30089,34,13,29
30090,34,13,30
30091,34,14,1
30092,34,14,2
30093,34,14,3
30094,34,14,4
30095,34,14,5
30096,34,14,6
30097,34,14,7
30098,34,14,8
30099,34,14,9
30100,34,14,10
30101,34,14,11
30102,34,14,12
30103,34,14,13
30104,34,14,14
30105,34,14,15
30106,34,14,16
30107,34,14,17
30108,34,14,18
30109,34,14,19
30110,34,14,20
30111,34,14,21
30112,34,14,22
30113,34,14,23
30114,34,14,24
30115,34,14,25
30116,34,14,26
30117,34,14,27
30118,34,14,28
30119,34,14,29
30120,34,14,30
30121,34,15,1
30122,34,15,2
30123,34,15,3
30124,34,15,4
30125,34,15,5
30126,34,15,6
30127,34,15,7
30128,34,15,8
30129,34,15,9
30130,34,15,10
30131,34,15,11
30132,34,15,12
30133,34,15,13
30134,34,15,14
30135,34,15,15
30136,34,15,16
30137,34,15,17
30138,34,15,18
30139,34,15,19
30140,34,15,20
30141,34,15,21
30142,34,15,22
30143,34,15,23
30144,34,15,24
30145,34,15,25
30146,34,15,26
30147,34,15,27
30148,34,15,28
30149,34,15,29
30150,34,15,30
30151,34,16,1
30152,34,16,2
30153,34,16,3
30154,34,16,4
30155,34,16,5
30156,34,16,6
30157,34,16,7
30158,34,16,8
30159,34,16,9
30160,34,16,10
30161,34,16,11
30162,34,16,12
30163,34,16,13
30164,34,16,14
30165,34,16,15
30166,34,16,16
30167,34,16,17
30168,34,16,18
30169,34,16,19
30170,34,16,20
30171,34,16,21
30172,34,16,22
30173,34,16,23
30174,34,16,24
30175,34,16,25
30176,34,16,26
30177,34,16,27
30178,34,16,28
30179,34,16,29
30180,34,16,30
30181,34,17,1
30182,34,17,2
30183,34,17,3
30184,34,17,4
30185,34,17,5
30186,34,17,6
30187,34,17,7
30188,34,17,8
30189,34,17,9
30190,34,17,10
30191,34,17,11
30192,34,17,12
30193,34,17,13
30194,34,17,14
30195,34,17,15
30196,34,17,16
30197,34,17,17
30198,34,17,18
30199,34,17,19
30200,34,17,20
30201,34,17,21
30202,34,17,22
30203,34,17,23
30204,34,17,24
30205,34,17,25
30206,34,17,26
30207,34,17,27
30208,34,17,28
30209,34,17,29
30210,34,17,30
30211,34,18,1
30212,34,18,2
30213,34,18,3
30214,34,18,4
30215,34,18,5
30216,34,18,6
30217,34,18,7
30218,34,18,8
30219,34,18,9
30220,34,18,10
30221,34,18,11
30222,34,18,12
30223,34,18,13
30224,34,18,14
30225,34,18,15
30226,34,18,16
30227,34,18,17
30228,34,18,18
30229,34,18,19
30230,34,18,20
30231,34,18,21
30232,34,18,22
30233,34,18,23
30234,34,18,24
30235,34,18,25
30236,34,18,26
30237,34,18,27
30238,34,18,28
30239,34,18,29
30240,34,18,30
30241,34,19,1
30242,34,19,2
30243,34,19,3
30244,34,19,4
30245,34,19,5
30246,34,19,6
30247,34,19,7
30248,34,19,8
30249,34,19,9
30250,34,19,10
30251,34,19,11
30252,34,19,12
30253,34,19,13
30254,34,19,14
30255,34,19,15
30256,34,19,16
30257,34,19,17
30258,34,19,18
30259,34,19,19
30260,34,19,20
30261,34,19,21
30262,34,19,22
30263,34,19,23
30264,34,19,24
30265,34,19,25
30266,34,19,26
30267,34,19,27
30268,34,19,28
30269,34,19,29
30270,34,19,30
30271,34,20,1
30272,34,20,2
30273,34,20,3
30274,34,20,4
30275,34,20,5
30276,34,20,6
30277,34,20,7
30278,34,20,8
30279,34,20,9
30280,34,20,10
30281,34,20,11
30282,34,20,12
30283,34,20,13
30284,34,20,14
30285,34,20,15
30286,34,20,16
30287,34,20,17
30288,34,20,18
30289,34,20,19
30290,34,20,20
30291,34,20,21
30292,34,20,22
30293,34,20,23
30294,34,20,24
30295,34,20,25
30296,34,20,26
30297,34,20,27
30298,34,20,28
30299,34,20,29
30300,34,20,30
30301,34,21,1
30302,34,21,2
30303,34,21,3
30304,34,21,4
30305,34,21,5
30306,34,21,6
30307,34,21,7
30308,34,21,8
30309,34,21,9
30310,34,21,10
30311,34,21,11
30312,34,21,12
30313,34,21,13
30314,34,21,14
30315,34,21,15
30316,34,21,16
30317,34,21,17
30318,34,21,18
30319,34,21,19
30320,34,21,20
30321,34,21,21
30322,34,21,22
30323,34,21,23
30324,34,21,24
30325,34,21,25
30326,34,21,26
30327,34,21,27
30328,34,21,28
30329,34,21,29
30330,34,21,30
30331,34,22,1
30332,34,22,2
30333,34,22,3
30334,34,22,4
30335,34,22,5
30336,34,22,6
30337,34,22,7
30338,34,22,8
30339,34,22,9
30340,34,22,10
30341,34,22,11
30342,34,22,12
30343,34,22,13
30344,34,22,14
30345,34,22,15
30346,34,22,16
30347,34,22,17
30348,34,22,18
30349,34,22,19
30350,34,22,20
30351,34,22,21
30352,34,22,22
30353,34,22,23
30354,34,22,24
30355,34,22,25
30356,34,22,26
30357,34,22,27
30358,34,22,28
30359,34,22,29
30360,34,22,30
30361,34,23,1
30362,34,23,2
30363,34,23,3
30364,34,23,4
30365,34,23,5
30366,34,23,6
30367,34,23,7
30368,34,23,8
30369,34,23,9
30370,34,23,10
30371,34,23,11
30372,34,23,12
30373,34,23,13
30374,34,23,14
30375,34,23,15
30376,34,23,16
30377,34,23,17
30378,34,23,18
30379,34,23,19
30380,34,23,20
30381,34,23,21
30382,34,23,22
30383,34,23,23
30384,34,23,24
30385,34,23,25
30386,34,23,26
30387,34,23,27
30388,34,23,28
30389,34,23,29
30390,34,23,30
30391,34,24,1
30392,34,24,2
30393,34,24,3
30394,34,24,4
30395,34,24,5
30396,34,24,6
30397,34,24,7
30398,34,24,8
30399,34,24,9
30400,34,24,10
30401,34,24,11
30402,34,24,12
30403,34,24,13
30404,34,24,14
30405,34,24,15
30406,34,24,16
30407,34,24,17
30408,34,24,18
30409,34,24,19
30410,34,24,20
30411,34,24,21
30412,34,24,22
30413,34,24,23
30414,34,24,24
30415,34,24,25
30416,34,24,26
30417,34,24,27
30418,34,24,28
30419,34,24,29
30420,34,24,30
30421,34,25,1
30422,34,25,2
30423,34,25,3
30424,34,25,4
30425,34,25,5
30426,34,25,6
30427,34,25,7
30428,34,25,8
30429,34,25,9
30430,34,25,10
30431,34,25,11
30432,34,25,12
30433,34,25,13
30434,34,25,14
30435,34,25,15
30436,34,25,16
30437,34,25,17
30438,34,25,18
30439,34,25,19
30440,34,25,20
30441,34,25,21
30442,34,25,22
30443,34,25,23
30444,34,25,24
30445,34,25,25
30446,34,25,26
30447,34,25,27
30448,34,25,28
30449,34,25,29
30450,34,25,30
30451,34,26,1
30452,34,26,2
30453,34,26,3
30454,34,26,4
30455,34,26,5
30456,34,26,6
30457,34,26,7
30458,34,26,8
30459,34,26,9
30460,34,26,10
30461,34,26,11
30462,34,26,12
30463,34,26,13
30464,34,26,14
30465,34,26,15
30466,34,26,16
30467,34,26,17
30468,34,26,18
30469,34,26,19
30470,34,26,20
30471,34,26,21
30472,34,26,22
30473,34,26,23
30474,34,26,24
30475,34,26,25
30476,34,26,26
30477,34,26,27
30478,34,26,28
30479,34,26,29
30480,34,26,30
30481,34,27,1
30482,34,27,2
30483,34,27,3
30484,34,27,4
30485,34,27,5
30486,34,27,6
30487,34,27,7
30488,34,27,8
30489,34,27,9
30490,34,27,10
30491,34,27,11
30492,34,27,12
30493,34,27,13
30494,34,27,14
30495,34,27,15
30496,34,27,16
30497,34,27,17
30498,34,27,18
30499,34,27,19
30500,34,27,20
30501,34,27,21
30502,34,27,22
30503,34,27,23
30504,34,27,24
30505,34,27,25
30506,34,27,26
30507,34,27,27
30508,34,27,28
30509,34,27,29
30510,34,27,30
30511,34,28,1
30512,34,28,2
30513,34,28,3
30514,34,28,4
30515,34,28,5
30516,34,28,6
30517,34,28,7
30518,34,28,8
30519,34,28,9
30520,34,28,10
30521,34,28,11
30522,34,28,12
30523,34,28,13
30524,34,28,14
30525,34,28,15
30526,34,28,16
30527,34,28,17
30528,34,28,18
30529,34,28,19
30530,34,28,20
30531,34,28,21
30532,34,28,22
30533,34,28,23
30534,34,28,24
30535,34,28,25
30536,34,28,26
30537,34,28,27
30538,34,28,28
30539,34,28,29
30540,34,28,30
30541,34,29,1
30542,34,29,2
30543,34,29,3
30544,34,29,4
30545,34,29,5
30546,34,29,6
30547,34,29,7
30548,34,29,8
30549,34,29,9
30550,34,29,10
30551,34,29,11
30552,34,29,12
30553,34,29,13
30554,34,29,14
30555,34,29,15
30556,34,29,16
30557,34,29,17
30558,34,29,18
30559,34,29,19
30560,34,29,20
30561,34,29,21
30562,34,29,22
30563,34,29,23
30564,34,29,24
30565,34,29,25
30566,34,29,26
30567,34,29,27
30568,34,29,28
30569,34,29,29
30570,34,29,30
30571,34,30,1
30572,34,30,2
30573,34,30,3
30574,34,30,4
