"c1_id","c1_protein_1","c1_protein_2","c1_carbs_1","c1_carbs_2","c1_fats_1","c1_fats_2","p1","p2","c1","c2","f1","f2"
"27154","Steak STANDARD","Tuna STANDARD","White Rice","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27155","Steak STANDARD","Tuna STANDARD","White Rice","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27156","Steak STANDARD","Tuna STANDARD","White Rice","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27157","Steak STANDARD","Tuna STANDARD","Brown Rice","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27158","Steak STANDARD","Tuna STANDARD","Brown Rice","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27159","Steak STANDARD","Tuna STANDARD","Brown Rice","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27160","Steak STANDARD","Tuna STANDARD","Brown Rice","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27161","Steak STANDARD","Tuna STANDARD","Brown Rice","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27162","Steak STANDARD","Tuna STANDARD","Brown Rice","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27163","Steak STANDARD","Tuna STANDARD","Brown Rice","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27164","Steak STANDARD","Tuna STANDARD","Brown Rice","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27165","Steak STANDARD","Tuna STANDARD","Brown Rice","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27166","Steak STANDARD","Tuna STANDARD","Brown Rice","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27167","Steak STANDARD","Tuna STANDARD","Brown Rice","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27168","Steak STANDARD","Tuna STANDARD","Brown Rice","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27169","Steak STANDARD","Tuna STANDARD","Brown Rice","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27170","Steak STANDARD","Tuna STANDARD","Brown Rice","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27171","Steak STANDARD","Tuna STANDARD","Brown Rice","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27172","Steak STANDARD","Tuna STANDARD","Brown Rice","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27173","Steak STANDARD","Tuna STANDARD","Brown Rice","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27174","Steak STANDARD","Tuna STANDARD","Brown Rice","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27175","Steak STANDARD","Tuna STANDARD","Brown Rice","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27176","Steak STANDARD","Tuna STANDARD","Brown Rice","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27177","Steak STANDARD","Tuna STANDARD","Brown Rice","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27178","Steak STANDARD","Tuna STANDARD","Brown Rice","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27179","Steak STANDARD","Tuna STANDARD","Brown Rice","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27180","Steak STANDARD","Tuna STANDARD","Brown Rice","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27181","Steak STANDARD","Tuna STANDARD","Brown Rice","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27182","Steak STANDARD","Tuna STANDARD","Brown Rice","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27183","Steak STANDARD","Tuna STANDARD","Brown Rice","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27184","Steak STANDARD","Tuna STANDARD","Brown Rice","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27185","Steak STANDARD","Tuna STANDARD","Brown Rice","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27186","Steak STANDARD","Tuna STANDARD","Brown Rice","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27187","Steak STANDARD","Tuna STANDARD","Brown Rice","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27188","Steak STANDARD","Tuna STANDARD","Brown Rice","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27189","Steak STANDARD","Tuna STANDARD","Brown Rice","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27190","Steak STANDARD","Tuna STANDARD","Brown Rice","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27191","Steak STANDARD","Tuna STANDARD","Brown Rice","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27192","Steak STANDARD","Tuna STANDARD","Brown Rice","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27193","Steak STANDARD","Tuna STANDARD","Sweet Potato","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27194","Steak STANDARD","Tuna STANDARD","Sweet Potato","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27195","Steak STANDARD","Tuna STANDARD","Sweet Potato","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27196","Steak STANDARD","Tuna STANDARD","Sweet Potato","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27197","Steak STANDARD","Tuna STANDARD","Sweet Potato","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27198","Steak STANDARD","Tuna STANDARD","Sweet Potato","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27199","Steak STANDARD","Tuna STANDARD","Sweet Potato","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27200","Steak STANDARD","Tuna STANDARD","Sweet Potato","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27201","Steak STANDARD","Tuna STANDARD","Sweet Potato","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27202","Steak STANDARD","Tuna STANDARD","Sweet Potato","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27203","Steak STANDARD","Tuna STANDARD","Sweet Potato","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27204","Steak STANDARD","Tuna STANDARD","Sweet Potato","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27205","Steak STANDARD","Tuna STANDARD","Sweet Potato","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27206","Steak STANDARD","Tuna STANDARD","Sweet Potato","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27207","Steak STANDARD","Tuna STANDARD","Sweet Potato","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27208","Steak STANDARD","Tuna STANDARD","Sweet Potato","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27209","Steak STANDARD","Tuna STANDARD","Sweet Potato","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27210","Steak STANDARD","Tuna STANDARD","Sweet Potato","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27211","Steak STANDARD","Tuna STANDARD","Sweet Potato","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27212","Steak STANDARD","Tuna STANDARD","Sweet Potato","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27213","Steak STANDARD","Tuna STANDARD","Sweet Potato","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27214","Steak STANDARD","Tuna STANDARD","Sweet Potato","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27215","Steak STANDARD","Tuna STANDARD","Sweet Potato","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27216","Steak STANDARD","Tuna STANDARD","Sweet Potato","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27217","Steak STANDARD","Tuna STANDARD","Sweet Potato","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27218","Steak STANDARD","Tuna STANDARD","Sweet Potato","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27219","Steak STANDARD","Tuna STANDARD","Sweet Potato","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27220","Steak STANDARD","Tuna STANDARD","Sweet Potato","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27221","Steak STANDARD","Tuna STANDARD","Sweet Potato","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27222","Steak STANDARD","Tuna STANDARD","Sweet Potato","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27223","Steak STANDARD","Tuna STANDARD","Sweet Potato","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27224","Steak STANDARD","Tuna STANDARD","Sweet Potato","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27225","Steak STANDARD","Tuna STANDARD","Sweet Potato","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27226","Steak STANDARD","Tuna STANDARD","Sweet Potato","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27227","Steak STANDARD","Tuna STANDARD","Sweet Potato","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27228","Steak STANDARD","Tuna STANDARD","Sweet Potato","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27229","Steak STANDARD","Tuna STANDARD","White Potato","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27230","Steak STANDARD","Tuna STANDARD","White Potato","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27231","Steak STANDARD","Tuna STANDARD","White Potato","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27232","Steak STANDARD","Tuna STANDARD","White Potato","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27233","Steak STANDARD","Tuna STANDARD","White Potato","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27234","Steak STANDARD","Tuna STANDARD","White Potato","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27235","Steak STANDARD","Tuna STANDARD","White Potato","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27236","Steak STANDARD","Tuna STANDARD","White Potato","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27237","Steak STANDARD","Tuna STANDARD","White Potato","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27238","Steak STANDARD","Tuna STANDARD","White Potato","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27239","Steak STANDARD","Tuna STANDARD","White Potato","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27240","Steak STANDARD","Tuna STANDARD","White Potato","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27241","Steak STANDARD","Tuna STANDARD","White Potato","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27242","Steak STANDARD","Tuna STANDARD","White Potato","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27243","Steak STANDARD","Tuna STANDARD","White Potato","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27244","Steak STANDARD","Tuna STANDARD","White Potato","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27245","Steak STANDARD","Tuna STANDARD","White Potato","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27246","Steak STANDARD","Tuna STANDARD","White Potato","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27247","Steak STANDARD","Tuna STANDARD","White Potato","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27248","Steak STANDARD","Tuna STANDARD","White Potato","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27249","Steak STANDARD","Tuna STANDARD","White Potato","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27250","Steak STANDARD","Tuna STANDARD","White Potato","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27251","Steak STANDARD","Tuna STANDARD","White Potato","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27252","Steak STANDARD","Tuna STANDARD","White Potato","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27253","Steak STANDARD","Tuna STANDARD","White Potato","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27254","Steak STANDARD","Tuna STANDARD","White Potato","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27255","Steak STANDARD","Tuna STANDARD","White Potato","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27256","Steak STANDARD","Tuna STANDARD","White Potato","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27257","Steak STANDARD","Tuna STANDARD","White Potato","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27258","Steak STANDARD","Tuna STANDARD","White Potato","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27259","Steak STANDARD","Tuna STANDARD","White Potato","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27260","Steak STANDARD","Tuna STANDARD","White Potato","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27261","Steak STANDARD","Tuna STANDARD","White Potato","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27262","Steak STANDARD","Tuna STANDARD","White Potato","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27263","Steak STANDARD","Tuna STANDARD","White Potato","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27264","Steak STANDARD","Tuna STANDARD","White Potato","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27265","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27266","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27267","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27268","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27269","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27270","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27271","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27272","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27273","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27274","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27275","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27276","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27277","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27278","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27279","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27280","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27281","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27282","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27283","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27284","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27285","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27286","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27287","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27288","Steak STANDARD","Tuna STANDARD","Beans STANDARD","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27289","Steak STANDARD","Tuna STANDARD","Beans STANDARD","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27290","Steak STANDARD","Tuna STANDARD","Beans STANDARD","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27291","Steak STANDARD","Tuna STANDARD","Beans STANDARD","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27292","Steak STANDARD","Tuna STANDARD","Beans STANDARD","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27293","Steak STANDARD","Tuna STANDARD","Beans STANDARD","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27294","Steak STANDARD","Tuna STANDARD","Beans STANDARD","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27295","Steak STANDARD","Tuna STANDARD","Beans STANDARD","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27296","Steak STANDARD","Tuna STANDARD","Beans STANDARD","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27297","Steak STANDARD","Tuna STANDARD","Beans STANDARD","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27298","Steak STANDARD","Tuna STANDARD","Beans STANDARD","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27299","Steak STANDARD","Tuna STANDARD","Beans STANDARD","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27300","Steak STANDARD","Tuna STANDARD","Beans STANDARD","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27301","Steak STANDARD","Tuna STANDARD","Lentils","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27302","Steak STANDARD","Tuna STANDARD","Lentils","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27303","Steak STANDARD","Tuna STANDARD","Lentils","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27304","Steak STANDARD","Tuna STANDARD","Lentils","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27305","Steak STANDARD","Tuna STANDARD","Lentils","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27306","Steak STANDARD","Tuna STANDARD","Lentils","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27307","Steak STANDARD","Tuna STANDARD","Lentils","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27308","Steak STANDARD","Tuna STANDARD","Lentils","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27309","Steak STANDARD","Tuna STANDARD","Lentils","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27310","Steak STANDARD","Tuna STANDARD","Lentils","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27311","Steak STANDARD","Tuna STANDARD","Lentils","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27312","Steak STANDARD","Tuna STANDARD","Lentils","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27313","Steak STANDARD","Tuna STANDARD","Lentils","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27314","Steak STANDARD","Tuna STANDARD","Lentils","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27315","Steak STANDARD","Tuna STANDARD","Lentils","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27316","Steak STANDARD","Tuna STANDARD","Lentils","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27317","Steak STANDARD","Tuna STANDARD","Lentils","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27318","Steak STANDARD","Tuna STANDARD","Lentils","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27319","Steak STANDARD","Tuna STANDARD","Lentils","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27320","Steak STANDARD","Tuna STANDARD","Lentils","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27321","Steak STANDARD","Tuna STANDARD","Lentils","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27322","Steak STANDARD","Tuna STANDARD","Lentils","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27323","Steak STANDARD","Tuna STANDARD","Lentils","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27324","Steak STANDARD","Tuna STANDARD","Lentils","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27325","Steak STANDARD","Tuna STANDARD","Lentils","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27326","Steak STANDARD","Tuna STANDARD","Lentils","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27327","Steak STANDARD","Tuna STANDARD","Lentils","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27328","Steak STANDARD","Tuna STANDARD","Lentils","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27329","Steak STANDARD","Tuna STANDARD","Lentils","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27330","Steak STANDARD","Tuna STANDARD","Lentils","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27331","Steak STANDARD","Tuna STANDARD","Lentils","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27332","Steak STANDARD","Tuna STANDARD","Lentils","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27333","Steak STANDARD","Tuna STANDARD","Lentils","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"27334","Steak STANDARD","Tuna STANDARD","Lentils","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"27335","Steak STANDARD","Tuna STANDARD","Lentils","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"27336","Steak STANDARD","Tuna STANDARD","Lentils","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"27337","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27338","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27339","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27340","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27341","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"27342","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"27343","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27344","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27345","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"27346","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"27347","Steak STANDARD","Tuna STANDARD","Whole Wheat Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
