"error_id","e_protein","e_carbs","e_fats"
"34774","39.00","20.00","4.00"
"34775","39.00","20.00","5.00"
"34776","39.00","20.00","6.00"
"34777","39.00","20.00","7.00"
"34778","39.00","20.00","8.00"
"34779","39.00","20.00","9.00"
"34780","39.00","20.00","10.00"
"34781","39.00","20.00","11.00"
"34782","39.00","20.00","12.00"
"34783","39.00","20.00","13.00"
"34784","39.00","20.00","14.00"
"34785","39.00","20.00","15.00"
"34786","39.00","20.00","16.00"
"34787","39.00","20.00","17.00"
"34788","39.00","20.00","18.00"
"34789","39.00","20.00","19.00"
"34790","39.00","20.00","20.00"
"34791","39.00","20.00","21.00"
"34792","39.00","20.00","22.00"
"34793","39.00","20.00","23.00"
"34794","39.00","20.00","24.00"
"34795","39.00","20.00","25.00"
"34796","39.00","20.00","26.00"
"34797","39.00","20.00","27.00"
"34798","39.00","20.00","28.00"
"34799","39.00","20.00","29.00"
"34800","39.00","20.00","30.00"
"34801","39.00","21.00","1.00"
"34802","39.00","21.00","2.00"
"34803","39.00","21.00","3.00"
"34804","39.00","21.00","4.00"
"34805","39.00","21.00","5.00"
"34806","39.00","21.00","6.00"
"34807","39.00","21.00","7.00"
"34808","39.00","21.00","8.00"
"34809","39.00","21.00","9.00"
"34810","39.00","21.00","10.00"
"34811","39.00","21.00","11.00"
"34812","39.00","21.00","12.00"
"34813","39.00","21.00","13.00"
"34814","39.00","21.00","14.00"
"34815","39.00","21.00","15.00"
"34816","39.00","21.00","16.00"
"34817","39.00","21.00","17.00"
"34818","39.00","21.00","18.00"
"34819","39.00","21.00","19.00"
"34820","39.00","21.00","20.00"
"34821","39.00","21.00","21.00"
"34822","39.00","21.00","22.00"
"34823","39.00","21.00","23.00"
"34824","39.00","21.00","24.00"
"34825","39.00","21.00","25.00"
"34826","39.00","21.00","26.00"
"34827","39.00","21.00","27.00"
"34828","39.00","21.00","28.00"
"34829","39.00","21.00","29.00"
"34830","39.00","21.00","30.00"
"34831","39.00","22.00","1.00"
"34832","39.00","22.00","2.00"
"34833","39.00","22.00","3.00"
"34834","39.00","22.00","4.00"
"34835","39.00","22.00","5.00"
"34836","39.00","22.00","6.00"
"34837","39.00","22.00","7.00"
"34838","39.00","22.00","8.00"
"34839","39.00","22.00","9.00"
"34840","39.00","22.00","10.00"
"34841","39.00","22.00","11.00"
"34842","39.00","22.00","12.00"
"34843","39.00","22.00","13.00"
"34844","39.00","22.00","14.00"
"34845","39.00","22.00","15.00"
"34846","39.00","22.00","16.00"
"34847","39.00","22.00","17.00"
"34848","39.00","22.00","18.00"
"34849","39.00","22.00","19.00"
"34850","39.00","22.00","20.00"
"34851","39.00","22.00","21.00"
"34852","39.00","22.00","22.00"
"34853","39.00","22.00","23.00"
"34854","39.00","22.00","24.00"
"34855","39.00","22.00","25.00"
"34856","39.00","22.00","26.00"
"34857","39.00","22.00","27.00"
"34858","39.00","22.00","28.00"
"34859","39.00","22.00","29.00"
"34860","39.00","22.00","30.00"
"34861","39.00","23.00","1.00"
"34862","39.00","23.00","2.00"
"34863","39.00","23.00","3.00"
"34864","39.00","23.00","4.00"
"34865","39.00","23.00","5.00"
"34866","39.00","23.00","6.00"
"34867","39.00","23.00","7.00"
"34868","39.00","23.00","8.00"
"34869","39.00","23.00","9.00"
"34870","39.00","23.00","10.00"
"34871","39.00","23.00","11.00"
"34872","39.00","23.00","12.00"
"34873","39.00","23.00","13.00"
"34874","39.00","23.00","14.00"
"34875","39.00","23.00","15.00"
"34876","39.00","23.00","16.00"
"34877","39.00","23.00","17.00"
"34878","39.00","23.00","18.00"
"34879","39.00","23.00","19.00"
"34880","39.00","23.00","20.00"
"34881","39.00","23.00","21.00"
"34882","39.00","23.00","22.00"
"34883","39.00","23.00","23.00"
"34884","39.00","23.00","24.00"
"34885","39.00","23.00","25.00"
"34886","39.00","23.00","26.00"
"34887","39.00","23.00","27.00"
"34888","39.00","23.00","28.00"
"34889","39.00","23.00","29.00"
"34890","39.00","23.00","30.00"
"34891","39.00","24.00","1.00"
"34892","39.00","24.00","2.00"
"34893","39.00","24.00","3.00"
"34894","39.00","24.00","4.00"
"34895","39.00","24.00","5.00"
"34896","39.00","24.00","6.00"
"34897","39.00","24.00","7.00"
"34898","39.00","24.00","8.00"
"34899","39.00","24.00","9.00"
"34900","39.00","24.00","10.00"
"34901","39.00","24.00","11.00"
"34902","39.00","24.00","12.00"
"34903","39.00","24.00","13.00"
"34904","39.00","24.00","14.00"
"34905","39.00","24.00","15.00"
"34906","39.00","24.00","16.00"
"34907","39.00","24.00","17.00"
"34908","39.00","24.00","18.00"
"34909","39.00","24.00","19.00"
"34910","39.00","24.00","20.00"
"34911","39.00","24.00","21.00"
"34912","39.00","24.00","22.00"
"34913","39.00","24.00","23.00"
"34914","39.00","24.00","24.00"
"34915","39.00","24.00","25.00"
"34916","39.00","24.00","26.00"
"34917","39.00","24.00","27.00"
"34918","39.00","24.00","28.00"
"34919","39.00","24.00","29.00"
"34920","39.00","24.00","30.00"
"34921","39.00","25.00","1.00"
"34922","39.00","25.00","2.00"
"34923","39.00","25.00","3.00"
"34924","39.00","25.00","4.00"
"34925","39.00","25.00","5.00"
"34926","39.00","25.00","6.00"
"34927","39.00","25.00","7.00"
"34928","39.00","25.00","8.00"
"34929","39.00","25.00","9.00"
"34930","39.00","25.00","10.00"
"34931","39.00","25.00","11.00"
"34932","39.00","25.00","12.00"
"34933","39.00","25.00","13.00"
"34934","39.00","25.00","14.00"
"34935","39.00","25.00","15.00"
"34936","39.00","25.00","16.00"
"34937","39.00","25.00","17.00"
"34938","39.00","25.00","18.00"
"34939","39.00","25.00","19.00"
"34940","39.00","25.00","20.00"
"34941","39.00","25.00","21.00"
"34942","39.00","25.00","22.00"
"34943","39.00","25.00","23.00"
"34944","39.00","25.00","24.00"
"34945","39.00","25.00","25.00"
"34946","39.00","25.00","26.00"
"34947","39.00","25.00","27.00"
"34948","39.00","25.00","28.00"
"34949","39.00","25.00","29.00"
"34950","39.00","25.00","30.00"
"34951","39.00","26.00","1.00"
"34952","39.00","26.00","2.00"
"34953","39.00","26.00","3.00"
"34954","39.00","26.00","4.00"
"34955","39.00","26.00","5.00"
"34956","39.00","26.00","6.00"
"34957","39.00","26.00","7.00"
"34958","39.00","26.00","8.00"
"34959","39.00","26.00","9.00"
"34960","39.00","26.00","10.00"
"34961","39.00","26.00","11.00"
"34962","39.00","26.00","12.00"
"34963","39.00","26.00","13.00"
"34964","39.00","26.00","14.00"
"34965","39.00","26.00","15.00"
"34966","39.00","26.00","16.00"
"34967","39.00","26.00","17.00"
"34968","39.00","26.00","18.00"
"34969","39.00","26.00","19.00"
"34970","39.00","26.00","20.00"
"34971","39.00","26.00","21.00"
"34972","39.00","26.00","22.00"
"34973","39.00","26.00","23.00"
"34974","39.00","26.00","24.00"
"34975","39.00","26.00","25.00"
"34976","39.00","26.00","26.00"
"34977","39.00","26.00","27.00"
"34978","39.00","26.00","28.00"
"34979","39.00","26.00","29.00"
"34980","39.00","26.00","30.00"
"34981","39.00","27.00","1.00"
"34982","39.00","27.00","2.00"
"34983","39.00","27.00","3.00"
"34984","39.00","27.00","4.00"
"34985","39.00","27.00","5.00"
"34986","39.00","27.00","6.00"
"34987","39.00","27.00","7.00"
"34988","39.00","27.00","8.00"
"34989","39.00","27.00","9.00"
"34990","39.00","27.00","10.00"
"34991","39.00","27.00","11.00"
"34992","39.00","27.00","12.00"
"34993","39.00","27.00","13.00"
"34994","39.00","27.00","14.00"
"34995","39.00","27.00","15.00"
"34996","39.00","27.00","16.00"
"34997","39.00","27.00","17.00"
"34998","39.00","27.00","18.00"
"34999","39.00","27.00","19.00"
"35000","39.00","27.00","20.00"
"35001","39.00","27.00","21.00"
"35002","39.00","27.00","22.00"
"35003","39.00","27.00","23.00"
"35004","39.00","27.00","24.00"
"35005","39.00","27.00","25.00"
"35006","39.00","27.00","26.00"
"35007","39.00","27.00","27.00"
"35008","39.00","27.00","28.00"
"35009","39.00","27.00","29.00"
"35010","39.00","27.00","30.00"
"35011","39.00","28.00","1.00"
"35012","39.00","28.00","2.00"
"35013","39.00","28.00","3.00"
"35014","39.00","28.00","4.00"
"35015","39.00","28.00","5.00"
"35016","39.00","28.00","6.00"
"35017","39.00","28.00","7.00"
"35018","39.00","28.00","8.00"
"35019","39.00","28.00","9.00"
"35020","39.00","28.00","10.00"
"35021","39.00","28.00","11.00"
"35022","39.00","28.00","12.00"
"35023","39.00","28.00","13.00"
"35024","39.00","28.00","14.00"
"35025","39.00","28.00","15.00"
"35026","39.00","28.00","16.00"
"35027","39.00","28.00","17.00"
"35028","39.00","28.00","18.00"
"35029","39.00","28.00","19.00"
"35030","39.00","28.00","20.00"
"35031","39.00","28.00","21.00"
"35032","39.00","28.00","22.00"
"35033","39.00","28.00","23.00"
"35034","39.00","28.00","24.00"
"35035","39.00","28.00","25.00"
"35036","39.00","28.00","26.00"
"35037","39.00","28.00","27.00"
"35038","39.00","28.00","28.00"
"35039","39.00","28.00","29.00"
"35040","39.00","28.00","30.00"
"35041","39.00","29.00","1.00"
"35042","39.00","29.00","2.00"
"35043","39.00","29.00","3.00"
"35044","39.00","29.00","4.00"
"35045","39.00","29.00","5.00"
"35046","39.00","29.00","6.00"
"35047","39.00","29.00","7.00"
"35048","39.00","29.00","8.00"
"35049","39.00","29.00","9.00"
"35050","39.00","29.00","10.00"
"35051","39.00","29.00","11.00"
"35052","39.00","29.00","12.00"
"35053","39.00","29.00","13.00"
"35054","39.00","29.00","14.00"
"35055","39.00","29.00","15.00"
"35056","39.00","29.00","16.00"
"35057","39.00","29.00","17.00"
"35058","39.00","29.00","18.00"
"35059","39.00","29.00","19.00"
"35060","39.00","29.00","20.00"
"35061","39.00","29.00","21.00"
"35062","39.00","29.00","22.00"
"35063","39.00","29.00","23.00"
"35064","39.00","29.00","24.00"
"35065","39.00","29.00","25.00"
"35066","39.00","29.00","26.00"
"35067","39.00","29.00","27.00"
"35068","39.00","29.00","28.00"
"35069","39.00","29.00","29.00"
"35070","39.00","29.00","30.00"
"35071","39.00","30.00","1.00"
"35072","39.00","30.00","2.00"
"35073","39.00","30.00","3.00"
"35074","39.00","30.00","4.00"
"35075","39.00","30.00","5.00"
"35076","39.00","30.00","6.00"
"35077","39.00","30.00","7.00"
"35078","39.00","30.00","8.00"
"35079","39.00","30.00","9.00"
"35080","39.00","30.00","10.00"
"35081","39.00","30.00","11.00"
"35082","39.00","30.00","12.00"
"35083","39.00","30.00","13.00"
"35084","39.00","30.00","14.00"
"35085","39.00","30.00","15.00"
"35086","39.00","30.00","16.00"
"35087","39.00","30.00","17.00"
"35088","39.00","30.00","18.00"
"35089","39.00","30.00","19.00"
"35090","39.00","30.00","20.00"
"35091","39.00","30.00","21.00"
"35092","39.00","30.00","22.00"
"35093","39.00","30.00","23.00"
"35094","39.00","30.00","24.00"
"35095","39.00","30.00","25.00"
"35096","39.00","30.00","26.00"
"35097","39.00","30.00","27.00"
"35098","39.00","30.00","28.00"
"35099","39.00","30.00","29.00"
"35100","39.00","30.00","30.00"
"35101","40.00","1.00","1.00"
"35102","40.00","1.00","2.00"
"35103","40.00","1.00","3.00"
"35104","40.00","1.00","4.00"
"35105","40.00","1.00","5.00"
"35106","40.00","1.00","6.00"
"35107","40.00","1.00","7.00"
"35108","40.00","1.00","8.00"
"35109","40.00","1.00","9.00"
"35110","40.00","1.00","10.00"
"35111","40.00","1.00","11.00"
"35112","40.00","1.00","12.00"
"35113","40.00","1.00","13.00"
"35114","40.00","1.00","14.00"
"35115","40.00","1.00","15.00"
"35116","40.00","1.00","16.00"
"35117","40.00","1.00","17.00"
"35118","40.00","1.00","18.00"
"35119","40.00","1.00","19.00"
"35120","40.00","1.00","20.00"
"35121","40.00","1.00","21.00"
"35122","40.00","1.00","22.00"
"35123","40.00","1.00","23.00"
"35124","40.00","1.00","24.00"
"35125","40.00","1.00","25.00"
"35126","40.00","1.00","26.00"
"35127","40.00","1.00","27.00"
"35128","40.00","1.00","28.00"
"35129","40.00","1.00","29.00"
"35130","40.00","1.00","30.00"
"35131","40.00","2.00","1.00"
"35132","40.00","2.00","2.00"
"35133","40.00","2.00","3.00"
"35134","40.00","2.00","4.00"
"35135","40.00","2.00","5.00"
"35136","40.00","2.00","6.00"
"35137","40.00","2.00","7.00"
"35138","40.00","2.00","8.00"
"35139","40.00","2.00","9.00"
"35140","40.00","2.00","10.00"
"35141","40.00","2.00","11.00"
"35142","40.00","2.00","12.00"
"35143","40.00","2.00","13.00"
"35144","40.00","2.00","14.00"
"35145","40.00","2.00","15.00"
"35146","40.00","2.00","16.00"
"35147","40.00","2.00","17.00"
"35148","40.00","2.00","18.00"
"35149","40.00","2.00","19.00"
"35150","40.00","2.00","20.00"
"35151","40.00","2.00","21.00"
"35152","40.00","2.00","22.00"
"35153","40.00","2.00","23.00"
"35154","40.00","2.00","24.00"
"35155","40.00","2.00","25.00"
"35156","40.00","2.00","26.00"
"35157","40.00","2.00","27.00"
"35158","40.00","2.00","28.00"
"35159","40.00","2.00","29.00"
"35160","40.00","2.00","30.00"
"35161","40.00","3.00","1.00"
"35162","40.00","3.00","2.00"
"35163","40.00","3.00","3.00"
"35164","40.00","3.00","4.00"
"35165","40.00","3.00","5.00"
"35166","40.00","3.00","6.00"
"35167","40.00","3.00","7.00"
"35168","40.00","3.00","8.00"
"35169","40.00","3.00","9.00"
"35170","40.00","3.00","10.00"
"35171","40.00","3.00","11.00"
"35172","40.00","3.00","12.00"
"35173","40.00","3.00","13.00"
"35174","40.00","3.00","14.00"
"35175","40.00","3.00","15.00"
"35176","40.00","3.00","16.00"
"35177","40.00","3.00","17.00"
"35178","40.00","3.00","18.00"
"35179","40.00","3.00","19.00"
"35180","40.00","3.00","20.00"
"35181","40.00","3.00","21.00"
"35182","40.00","3.00","22.00"
"35183","40.00","3.00","23.00"
"35184","40.00","3.00","24.00"
"35185","40.00","3.00","25.00"
"35186","40.00","3.00","26.00"
"35187","40.00","3.00","27.00"
"35188","40.00","3.00","28.00"
"35189","40.00","3.00","29.00"
"35190","40.00","3.00","30.00"
"35191","40.00","4.00","1.00"
"35192","40.00","4.00","2.00"
"35193","40.00","4.00","3.00"
"35194","40.00","4.00","4.00"
"35195","40.00","4.00","5.00"
"35196","40.00","4.00","6.00"
"35197","40.00","4.00","7.00"
"35198","40.00","4.00","8.00"
"35199","40.00","4.00","9.00"
"35200","40.00","4.00","10.00"
"35201","40.00","4.00","11.00"
"35202","40.00","4.00","12.00"
"35203","40.00","4.00","13.00"
"35204","40.00","4.00","14.00"
"35205","40.00","4.00","15.00"
"35206","40.00","4.00","16.00"
"35207","40.00","4.00","17.00"
"35208","40.00","4.00","18.00"
"35209","40.00","4.00","19.00"
"35210","40.00","4.00","20.00"
"35211","40.00","4.00","21.00"
"35212","40.00","4.00","22.00"
"35213","40.00","4.00","23.00"
"35214","40.00","4.00","24.00"
"35215","40.00","4.00","25.00"
"35216","40.00","4.00","26.00"
"35217","40.00","4.00","27.00"
"35218","40.00","4.00","28.00"
"35219","40.00","4.00","29.00"
"35220","40.00","4.00","30.00"
"35221","40.00","5.00","1.00"
"35222","40.00","5.00","2.00"
"35223","40.00","5.00","3.00"
"35224","40.00","5.00","4.00"
"35225","40.00","5.00","5.00"
"35226","40.00","5.00","6.00"
"35227","40.00","5.00","7.00"
"35228","40.00","5.00","8.00"
"35229","40.00","5.00","9.00"
"35230","40.00","5.00","10.00"
"35231","40.00","5.00","11.00"
"35232","40.00","5.00","12.00"
"35233","40.00","5.00","13.00"
"35234","40.00","5.00","14.00"
"35235","40.00","5.00","15.00"
"35236","40.00","5.00","16.00"
"35237","40.00","5.00","17.00"
"35238","40.00","5.00","18.00"
"35239","40.00","5.00","19.00"
"35240","40.00","5.00","20.00"
"35241","40.00","5.00","21.00"
"35242","40.00","5.00","22.00"
"35243","40.00","5.00","23.00"
"35244","40.00","5.00","24.00"
"35245","40.00","5.00","25.00"
"35246","40.00","5.00","26.00"
"35247","40.00","5.00","27.00"
"35248","40.00","5.00","28.00"
"35249","40.00","5.00","29.00"
"35250","40.00","5.00","30.00"
"35251","40.00","6.00","1.00"
"35252","40.00","6.00","2.00"
"35253","40.00","6.00","3.00"
"35254","40.00","6.00","4.00"
"35255","40.00","6.00","5.00"
"35256","40.00","6.00","6.00"
"35257","40.00","6.00","7.00"
"35258","40.00","6.00","8.00"
"35259","40.00","6.00","9.00"
"35260","40.00","6.00","10.00"
"35261","40.00","6.00","11.00"
"35262","40.00","6.00","12.00"
"35263","40.00","6.00","13.00"
"35264","40.00","6.00","14.00"
"35265","40.00","6.00","15.00"
"35266","40.00","6.00","16.00"
"35267","40.00","6.00","17.00"
"35268","40.00","6.00","18.00"
"35269","40.00","6.00","19.00"
"35270","40.00","6.00","20.00"
"35271","40.00","6.00","21.00"
"35272","40.00","6.00","22.00"
"35273","40.00","6.00","23.00"
"35274","40.00","6.00","24.00"
"35275","40.00","6.00","25.00"
"35276","40.00","6.00","26.00"
"35277","40.00","6.00","27.00"
"35278","40.00","6.00","28.00"
"35279","40.00","6.00","29.00"
"35280","40.00","6.00","30.00"
"35281","40.00","7.00","1.00"
"35282","40.00","7.00","2.00"
"35283","40.00","7.00","3.00"
"35284","40.00","7.00","4.00"
"35285","40.00","7.00","5.00"
"35286","40.00","7.00","6.00"
"35287","40.00","7.00","7.00"
"35288","40.00","7.00","8.00"
"35289","40.00","7.00","9.00"
"35290","40.00","7.00","10.00"
"35291","40.00","7.00","11.00"
"35292","40.00","7.00","12.00"
"35293","40.00","7.00","13.00"
"35294","40.00","7.00","14.00"
"35295","40.00","7.00","15.00"
"35296","40.00","7.00","16.00"
"35297","40.00","7.00","17.00"
"35298","40.00","7.00","18.00"
"35299","40.00","7.00","19.00"
"35300","40.00","7.00","20.00"
"35301","40.00","7.00","21.00"
"35302","40.00","7.00","22.00"
"35303","40.00","7.00","23.00"
"35304","40.00","7.00","24.00"
"35305","40.00","7.00","25.00"
"35306","40.00","7.00","26.00"
"35307","40.00","7.00","27.00"
"35308","40.00","7.00","28.00"
"35309","40.00","7.00","29.00"
"35310","40.00","7.00","30.00"
"35311","40.00","8.00","1.00"
"35312","40.00","8.00","2.00"
"35313","40.00","8.00","3.00"
"35314","40.00","8.00","4.00"
"35315","40.00","8.00","5.00"
"35316","40.00","8.00","6.00"
"35317","40.00","8.00","7.00"
"35318","40.00","8.00","8.00"
"35319","40.00","8.00","9.00"
"35320","40.00","8.00","10.00"
"35321","40.00","8.00","11.00"
"35322","40.00","8.00","12.00"
"35323","40.00","8.00","13.00"
"35324","40.00","8.00","14.00"
"35325","40.00","8.00","15.00"
"35326","40.00","8.00","16.00"
"35327","40.00","8.00","17.00"
"35328","40.00","8.00","18.00"
"35329","40.00","8.00","19.00"
"35330","40.00","8.00","20.00"
"35331","40.00","8.00","21.00"
"35332","40.00","8.00","22.00"
"35333","40.00","8.00","23.00"
"35334","40.00","8.00","24.00"
"35335","40.00","8.00","25.00"
"35336","40.00","8.00","26.00"
"35337","40.00","8.00","27.00"
"35338","40.00","8.00","28.00"
"35339","40.00","8.00","29.00"
"35340","40.00","8.00","30.00"
"35341","40.00","9.00","1.00"
"35342","40.00","9.00","2.00"
"35343","40.00","9.00","3.00"
"35344","40.00","9.00","4.00"
"35345","40.00","9.00","5.00"
"35346","40.00","9.00","6.00"
"35347","40.00","9.00","7.00"
"35348","40.00","9.00","8.00"
"35349","40.00","9.00","9.00"
"35350","40.00","9.00","10.00"
"35351","40.00","9.00","11.00"
"35352","40.00","9.00","12.00"
"35353","40.00","9.00","13.00"
"35354","40.00","9.00","14.00"
"35355","40.00","9.00","15.00"
"35356","40.00","9.00","16.00"
"35357","40.00","9.00","17.00"
"35358","40.00","9.00","18.00"
"35359","40.00","9.00","19.00"
"35360","40.00","9.00","20.00"
"35361","40.00","9.00","21.00"
"35362","40.00","9.00","22.00"
"35363","40.00","9.00","23.00"
"35364","40.00","9.00","24.00"
"35365","40.00","9.00","25.00"
"35366","40.00","9.00","26.00"
"35367","40.00","9.00","27.00"
"35368","40.00","9.00","28.00"
"35369","40.00","9.00","29.00"
"35370","40.00","9.00","30.00"
"35371","40.00","10.00","1.00"
"35372","40.00","10.00","2.00"
"35373","40.00","10.00","3.00"
"35374","40.00","10.00","4.00"
"35375","40.00","10.00","5.00"
"35376","40.00","10.00","6.00"
"35377","40.00","10.00","7.00"
"35378","40.00","10.00","8.00"
"35379","40.00","10.00","9.00"
"35380","40.00","10.00","10.00"
"35381","40.00","10.00","11.00"
"35382","40.00","10.00","12.00"
"35383","40.00","10.00","13.00"
"35384","40.00","10.00","14.00"
"35385","40.00","10.00","15.00"
"35386","40.00","10.00","16.00"
"35387","40.00","10.00","17.00"
"35388","40.00","10.00","18.00"
"35389","40.00","10.00","19.00"
"35390","40.00","10.00","20.00"
"35391","40.00","10.00","21.00"
"35392","40.00","10.00","22.00"
"35393","40.00","10.00","23.00"
"35394","40.00","10.00","24.00"
"35395","40.00","10.00","25.00"
"35396","40.00","10.00","26.00"
"35397","40.00","10.00","27.00"
"35398","40.00","10.00","28.00"
"35399","40.00","10.00","29.00"
"35400","40.00","10.00","30.00"
"35401","40.00","11.00","1.00"
"35402","40.00","11.00","2.00"
"35403","40.00","11.00","3.00"
"35404","40.00","11.00","4.00"
"35405","40.00","11.00","5.00"
"35406","40.00","11.00","6.00"
"35407","40.00","11.00","7.00"
"35408","40.00","11.00","8.00"
"35409","40.00","11.00","9.00"
"35410","40.00","11.00","10.00"
"35411","40.00","11.00","11.00"
"35412","40.00","11.00","12.00"
"35413","40.00","11.00","13.00"
"35414","40.00","11.00","14.00"
"35415","40.00","11.00","15.00"
"35416","40.00","11.00","16.00"
"35417","40.00","11.00","17.00"
"35418","40.00","11.00","18.00"
"35419","40.00","11.00","19.00"
"35420","40.00","11.00","20.00"
"35421","40.00","11.00","21.00"
"35422","40.00","11.00","22.00"
"35423","40.00","11.00","23.00"
"35424","40.00","11.00","24.00"
"35425","40.00","11.00","25.00"
"35426","40.00","11.00","26.00"
"35427","40.00","11.00","27.00"
"35428","40.00","11.00","28.00"
"35429","40.00","11.00","29.00"
"35430","40.00","11.00","30.00"
"35431","40.00","12.00","1.00"
"35432","40.00","12.00","2.00"
"35433","40.00","12.00","3.00"
"35434","40.00","12.00","4.00"
"35435","40.00","12.00","5.00"
"35436","40.00","12.00","6.00"
"35437","40.00","12.00","7.00"
"35438","40.00","12.00","8.00"
"35439","40.00","12.00","9.00"
"35440","40.00","12.00","10.00"
"35441","40.00","12.00","11.00"
"35442","40.00","12.00","12.00"
"35443","40.00","12.00","13.00"
"35444","40.00","12.00","14.00"
"35445","40.00","12.00","15.00"
"35446","40.00","12.00","16.00"
"35447","40.00","12.00","17.00"
"35448","40.00","12.00","18.00"
"35449","40.00","12.00","19.00"
"35450","40.00","12.00","20.00"
"35451","40.00","12.00","21.00"
"35452","40.00","12.00","22.00"
"35453","40.00","12.00","23.00"
"35454","40.00","12.00","24.00"
"35455","40.00","12.00","25.00"
"35456","40.00","12.00","26.00"
"35457","40.00","12.00","27.00"
"35458","40.00","12.00","28.00"
"35459","40.00","12.00","29.00"
"35460","40.00","12.00","30.00"
"35461","40.00","13.00","1.00"
"35462","40.00","13.00","2.00"
"35463","40.00","13.00","3.00"
"35464","40.00","13.00","4.00"
"35465","40.00","13.00","5.00"
"35466","40.00","13.00","6.00"
"35467","40.00","13.00","7.00"
"35468","40.00","13.00","8.00"
"35469","40.00","13.00","9.00"
"35470","40.00","13.00","10.00"
"35471","40.00","13.00","11.00"
"35472","40.00","13.00","12.00"
"35473","40.00","13.00","13.00"
"35474","40.00","13.00","14.00"
"35475","40.00","13.00","15.00"
"35476","40.00","13.00","16.00"
"35477","40.00","13.00","17.00"
"35478","40.00","13.00","18.00"
"35479","40.00","13.00","19.00"
"35480","40.00","13.00","20.00"
"35481","40.00","13.00","21.00"
"35482","40.00","13.00","22.00"
"35483","40.00","13.00","23.00"
"35484","40.00","13.00","24.00"
"35485","40.00","13.00","25.00"
"35486","40.00","13.00","26.00"
"35487","40.00","13.00","27.00"
"35488","40.00","13.00","28.00"
"35489","40.00","13.00","29.00"
"35490","40.00","13.00","30.00"
"35491","40.00","14.00","1.00"
"35492","40.00","14.00","2.00"
"35493","40.00","14.00","3.00"
"35494","40.00","14.00","4.00"
"35495","40.00","14.00","5.00"
"35496","40.00","14.00","6.00"
"35497","40.00","14.00","7.00"
"35498","40.00","14.00","8.00"
"35499","40.00","14.00","9.00"
"35500","40.00","14.00","10.00"
"35501","40.00","14.00","11.00"
"35502","40.00","14.00","12.00"
"35503","40.00","14.00","13.00"
"35504","40.00","14.00","14.00"
"35505","40.00","14.00","15.00"
"35506","40.00","14.00","16.00"
"35507","40.00","14.00","17.00"
"35508","40.00","14.00","18.00"
"35509","40.00","14.00","19.00"
"35510","40.00","14.00","20.00"
"35511","40.00","14.00","21.00"
"35512","40.00","14.00","22.00"
"35513","40.00","14.00","23.00"
"35514","40.00","14.00","24.00"
"35515","40.00","14.00","25.00"
"35516","40.00","14.00","26.00"
"35517","40.00","14.00","27.00"
"35518","40.00","14.00","28.00"
"35519","40.00","14.00","29.00"
"35520","40.00","14.00","30.00"
"35521","40.00","15.00","1.00"
"35522","40.00","15.00","2.00"
"35523","40.00","15.00","3.00"
"35524","40.00","15.00","4.00"
"35525","40.00","15.00","5.00"
"35526","40.00","15.00","6.00"
"35527","40.00","15.00","7.00"
"35528","40.00","15.00","8.00"
"35529","40.00","15.00","9.00"
"35530","40.00","15.00","10.00"
"35531","40.00","15.00","11.00"
"35532","40.00","15.00","12.00"
"35533","40.00","15.00","13.00"
"35534","40.00","15.00","14.00"
"35535","40.00","15.00","15.00"
"35536","40.00","15.00","16.00"
"35537","40.00","15.00","17.00"
"35538","40.00","15.00","18.00"
"35539","40.00","15.00","19.00"
"35540","40.00","15.00","20.00"
"35541","40.00","15.00","21.00"
"35542","40.00","15.00","22.00"
"35543","40.00","15.00","23.00"
"35544","40.00","15.00","24.00"
"35545","40.00","15.00","25.00"
"35546","40.00","15.00","26.00"
"35547","40.00","15.00","27.00"
"35548","40.00","15.00","28.00"
"35549","40.00","15.00","29.00"
"35550","40.00","15.00","30.00"
"35551","40.00","16.00","1.00"
"35552","40.00","16.00","2.00"
"35553","40.00","16.00","3.00"
"35554","40.00","16.00","4.00"
"35555","40.00","16.00","5.00"
"35556","40.00","16.00","6.00"
"35557","40.00","16.00","7.00"
"35558","40.00","16.00","8.00"
"35559","40.00","16.00","9.00"
"35560","40.00","16.00","10.00"
"35561","40.00","16.00","11.00"
"35562","40.00","16.00","12.00"
"35563","40.00","16.00","13.00"
"35564","40.00","16.00","14.00"
"35565","40.00","16.00","15.00"
"35566","40.00","16.00","16.00"
"35567","40.00","16.00","17.00"
"35568","40.00","16.00","18.00"
"35569","40.00","16.00","19.00"
"35570","40.00","16.00","20.00"
"35571","40.00","16.00","21.00"
"35572","40.00","16.00","22.00"
"35573","40.00","16.00","23.00"
"35574","40.00","16.00","24.00"
"35575","40.00","16.00","25.00"
"35576","40.00","16.00","26.00"
"35577","40.00","16.00","27.00"
"35578","40.00","16.00","28.00"
"35579","40.00","16.00","29.00"
"35580","40.00","16.00","30.00"
"35581","40.00","17.00","1.00"
"35582","40.00","17.00","2.00"
"35583","40.00","17.00","3.00"
"35584","40.00","17.00","4.00"
"35585","40.00","17.00","5.00"
"35586","40.00","17.00","6.00"
"35587","40.00","17.00","7.00"
"35588","40.00","17.00","8.00"
"35589","40.00","17.00","9.00"
"35590","40.00","17.00","10.00"
"35591","40.00","17.00","11.00"
"35592","40.00","17.00","12.00"
"35593","40.00","17.00","13.00"
"35594","40.00","17.00","14.00"
"35595","40.00","17.00","15.00"
